Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2457230316881162,1 to 13 Years,BBA,$63K-$93K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,90058,2022-07-17,Both,Victoria Bradley,303-839-5174,Front-End Developer,UI/UX Developer,Snagajob,A UI/UX Developer combines design and technical skills to create user-friendly interfaces for digital products. They ensure a seamless and visually appealing user experience.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","User interface (UI) design User experience (UX) design Web design principles Prototyping and wireframing Front-end development languages (e.g., HTML, CSS, JavaScript) Interaction design User testing Responsive design Usability testing Collaboration Attention to detail",Design and implement user interfaces (UI) for websites and web applications. Create intuitive and visually appealing UI elements. Collaborate with UX designers to optimize user experiences.,Block,"{""Sector"":""Technology"",""Industry"":""Financial Data Services"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94103"",""Website"":""www.block.xyz"",""Ticker"":""SQ"",""CEO"":""Jack Dorsey""}"
2007728278742647,3 to 14 Years,B.Tech,$62K-$122K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,104912,2021-11-09,Female,Tyler Wells,267.393.1467x62616,Business Analyst,Data Business Analyst,ZipRecruiter,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis Data modeling Data visualization SQL Data tools (e.g., Tableau)","Focus on data analysis, data modeling, and data visualization to support business decision-making. Develop and maintain data dictionaries and metadata. Collaborate with data engineers and analysts.",Jones Financial (Edward Jones),"{""Sector"":""Financial Services"",""Industry"":""Securities"",""City"":""Des Peres"",""State"":""Montana"",""Zip"":""63131"",""Website"":""www.edwardjones.com"",""Ticker"":"""",""CEO"":""Penny Pennington""}"
2007329903638041,2 to 13 Years,B.Tech,$61K-$129K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,33365,2022-03-17,Male,Isaac Torres,+1-597-408-7607x096,QA Analyst,Automation Test Engineer,Idealist,Automation Test Engineers develop automated test scripts and frameworks to streamline and enhance the testing process. They focus on automating repetitive tests to improve efficiency and maintain test consistency.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Test automation Test framework development Continuous integration Scripting languages (e.g., Python) Test reporting Code review",Develop and maintain automated test scripts using testing tools like Selenium or Appium. Execute automated tests and analyze results. Continuously improve test automation frameworks.,Yum China Holdings,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Plano"",""State"":""Texas"",""Zip"":""75074"",""Website"":""ir.yumchina.com"",""Ticker"":""YUMC"",""CEO"":""Joey Wat""}"
2763205640688560,0 to 11 Years,BBA,$58K-$82K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,96993,2022-10-16,Both,Stephen Lopez,785-436-1237x6749,Data Analyst,Data Scientist,The Muse,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,MTU Aero Engines AG,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Munich"",""State"":""Bavaria"",""Zip"":""80992"",""Website"":""https://www.mtu.de/"",""Ticker"":""MTX.DE"",""CEO"":""Michael Schrempp""}"
1916078899523210,2 to 9 Years,PhD,$64K-$107K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,96230,2022-09-12,Both,Anthony Collins,700-708-1512x7536,Executive Assistant,Project Coordinator,Jobs2Careers,"Project Coordinators assist in planning, executing, and monitoring projects. They facilitate communication among team members, track project progress, and ensure tasks are completed on time.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Project management Communication Time management Organization Problem-solving,"Assist in project management activities, such as project planning, scheduling, and documentation. Coordinate project meetings and communicate project updates to stakeholders. Ensure project milestones are met.",Beiersdorf AG,"{""Sector"":""Consumer Goods"",""Industry"":""Personal Care & Cosmetics"",""City"":""Hamburg"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.beiersdorf.com"",""Ticker"":""BEI"",""CEO"":""Stefan De Loecker""}"
832530609029853,0 to 8 Years,BBA,$64K-$130K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,91647,2022-09-25,Both,Gregory Smith,+1-942-546-6122,Investment Banker,Investment Portfolio Manager,Monster,"An Investment Portfolio Manager manages investment portfolios, making investment decisions, monitoring performance, and optimizing asset allocation for clients or the organization.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Investment analysis Portfolio management Risk assessment,Manage investment portfolios on behalf of clients or organizations. Monitor portfolio performance and adjust investment strategies. Provide regular reports and updates to clients.,Delta Air Lines,"{""Sector"":""Airlines"",""Industry"":""Airlines"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30354"",""Website"":""www.delta.com"",""Ticker"":""DAL"",""CEO"":""Ed Bastian""}"
2279082076156993,0 to 9 Years,MBA,$62K-$98K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,122856,2023-04-15,Female,Chad Morales,+1-795-752-7993,Research Analyst,Data Analyst Researcher,Internships.com,A Data Analyst Researcher conducts research and analysis using data to support academic or scientific inquiries. They contribute to research projects and publish findings.,"{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Data analysis techniques Research methodologies Data collection and interpretation Statistical analysis software (e.g., R, Python) Data visualization tools (e.g., Tableau, Power BI) Research report writing Critical thinking Problem-solving Communication skills Attention to detail","Focus on data analysis, data mining, and statistical analysis to extract insights from large datasets. Develop data models and visualizations. Collaborate with data scientists and analysts.",Rentokil Initial,"{""Sector"":""Business Services"",""Industry"":""Business Services - Pest Control"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.rentokil-initial.com"",""Ticker"":""RTO.L"",""CEO"":""Andy Ransom""}"
557934635205975,5 to 13 Years,BCA,$65K-$112K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,106454,2023-01-19,Both,Zachary Orozco,2588643431,Account Manager,Sales Account Manager,Monster,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Account management Sales strategy Negotiation and closing skills,Manage sales accounts and ensure revenue growth. Identify cross-selling and upselling opportunities. Develop account strategies and forecasts.,Bayerische Motoren Werke AG (BMW),"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Munich"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bmwgroup.com"",""Ticker"":""BMW"",""CEO"":""Oliver Zipse""}"
2949962336228399,0 to 12 Years,MBA,$57K-$126K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,34275,2022-04-15,Female,Elizabeth Cisneros,(242)544-5643x0758,Account Manager,Sales Account Manager,Stack Overflow Jobs,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Account management Sales strategy Negotiation and closing skills,Manage sales accounts and ensure revenue growth. Identify cross-selling and upselling opportunities. Develop account strategies and forecasts.,Victrex,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Thornton-Cleveleys"",""State"":""England"",""Zip"":""FY5 4QD"",""Website"":""https://www.victrex.com/"",""Ticker"":""VCT"",""CEO"":""Jakob Sigurdsson""}"
1153882279938037,0 to 9 Years,M.Tech,$62K-$92K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Intern,119327,2023-01-06,Male,Daniel Alvarado,330-998-4532,Purchasing Agent,Supply Chain Coordinator,Dice,"A Supply Chain Coordinator manages supply chain operations, coordinates logistics, and ensures the seamless flow of goods and materials throughout the supply chain network.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,"Coordinate supply chain activities, including logistics, transportation, and demand planning. Collaborate with suppliers and distribution partners. Monitor and improve supply chain efficiency.",KION Group AG,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Manufacturing"",""City"":""Frankfurt"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.kiongroup.com"",""Ticker"":""KGX"",""CEO"":""Gordon Riske""}"
2966679983056647,5 to 11 Years,MCA,$62K-$107K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,63393,2023-03-16,Female,Katherine Joseph,669-923-7627x0014,Marketing Coordinator,Event Marketing Coordinator,SimplyHired,"Event Marketing Coordinators focus on marketing events, including trade shows, exhibitions, and product launches, to maximize attendance and engagement.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Event planning and management Budgeting and financial management Vendor and sponsor relations Promotion and publicity Event logistics and coordination skills,Plan and coordinate marketing events and promotions. Execute event marketing campaigns and activations. Collaborate with vendors and sponsors.,Hindustan Petroleum Corporation Limited (HPCL),"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400 020"",""Website"":""www.hindustanpetroleum.com"",""Ticker"":""HINDPETRO"",""CEO"":""Mukesh Kumar Surana""}"
1520696362742904,5 to 13 Years,MCA,$63K-$112K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,124809,2022-09-10,Both,William King,948.743.7925,UX/UI Designer,User Experience Designer,CareerBuilder,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,V-Guard Industries,"{""Sector"":""Electrical Equipment"",""Industry"":""Electrical Equipment"",""City"":""Kochi"",""State"":""Kerala"",""Zip"":""682 017"",""Website"":""www.vguard.in"",""Ticker"":""VGUARD"",""CEO"":""Mithun K. Chittilappilly""}"
